architecture,variant,task_family,parameter,mu,ontology_effect,random_effect,estimate
latent_context,M3,foraging,factor_goal_continuity,-0.010224118324482178,0.0,-0.012941246753062435,-0.023165365077544613
latent_context,M3,foraging,factor_goal_continuity__available,0.0,0.0,0.0,0.0
latent_context,M3,foraging,context_relevant_outcome_kernel,0.12175337272929385,0.0,-0.022292959419670067,0.09946041330962378
latent_context,M3,foraging,context_relevant_outcome_kernel__available,0.012935743433203088,0.0,-0.006221915714346346,0.006713827718856742
latent_context,M3,foraging,context_relevant_outcome_kernel*factor_goal_continuity,0.0003976507186710956,0.0,-0.030000990077188112,-0.029603339358517018
latent_context,M3,foraging,context_relevant_outcome_kernel*factor_goal_continuity__available,0.012935743433203183,0.0,-0.006221915714346574,0.006713827718856609
latent_context,M3,foraging,context_relevant_outcome_kernel*factor_environmental_stability,0.03107704677695463,0.0,-0.02318254699501626,0.007894499781938371
latent_context,M3,foraging,context_relevant_outcome_kernel*factor_environmental_stability__available,0.012935743433203193,0.0,-0.006221915714346579,0.006713827718856614
latent_context,M3,foraging,response_mapping,-0.22040952481915527,0.0,0.3941181613109617,0.17370863649180646
latent_context,M3,foraging,response_mapping__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,intercept,-0.6389407691040905,0.0,-0.009794347821894136,-0.6487351169259846
latent_context,M3,information_sampling,factor_continuation_value,0.2397641822964338,0.0,-0.1275674830363982,0.11219669926003559
latent_context,M3,information_sampling,factor_continuation_value__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_disengagement_value,-0.3993005377194989,0.0,0.408577840702276,0.00927730298277707
latent_context,M3,information_sampling,factor_disengagement_value__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_continuation_cost,-0.2227881765390346,0.0,-0.060645624199672385,-0.283433800738707
latent_context,M3,information_sampling,factor_continuation_cost__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_progress_evidence,0.45227016562434624,0.0,-0.34341832827997704,0.1088518373443692
latent_context,M3,information_sampling,factor_progress_evidence__available,0.10280828670462464,0.0,-0.00631017934329157,0.09649810736133306
latent_context,M3,information_sampling,factor_success_evidence,0.5759234078504741,0.0,-0.5544497582527079,0.02147364959776621
latent_context,M3,information_sampling,factor_success_evidence__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_uncertainty,0.016418917220853604,0.0,-0.00488732345261378,0.011531593768239826
latent_context,M3,information_sampling,factor_uncertainty__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_prior_investment,-0.17686959131003144,0.0,0.06836031666893273,-0.1085092746410987
latent_context,M3,information_sampling,factor_prior_investment__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_controllability,0.12235229354458238,0.0,0.00011950751953040396,0.12247180106411279
latent_context,M3,information_sampling,factor_controllability__available,0.01349337161522692,0.0,0.0115693231218946,0.02506269473712152
latent_context,M3,information_sampling,factor_environmental_stability,0.11946059502128115,0.0,-0.11697696784152452,0.0024836271797566284
latent_context,M3,information_sampling,factor_environmental_stability__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_goal_continuity,-0.010224118324482178,0.0,-0.007457387061933204,-0.017681505386415382
latent_context,M3,information_sampling,factor_goal_continuity__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,context_relevant_outcome_kernel,0.12175337272929385,0.0,-0.12099359817613996,0.0007597745531538885
latent_context,M3,information_sampling,context_relevant_outcome_kernel__available,0.012935743433203088,0.0,-0.0020918428143288084,0.010843900618874278
