artifact_id,random_index,layer,rank,row_set_sha256,maximum_intervention_norm_error,global_cfr,correlation,slope,intercept,rmse,sign_accuracy,examples
das_001_outcome_history_dual_history_L28_r2,37,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.019048690795898438,-0.0019135305468136465,-0.15927432327718719,-0.04867660258598604,0.06099495656121852,1.1800475706891431,0.25,24
das_001_outcome_history_dual_history_L28_r2,38,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.018079042434692383,0.0971837957857673,0.30593860606442885,0.10552450001374439,-0.06364642701353078,1.1201703344677039,0.4583333333333333,24
das_001_outcome_history_dual_history_L28_r2,39,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.019035816192626953,0.011006803937971044,-0.19932835281023512,-0.07037513680608014,0.0962795862496566,1.1724141361992806,0.2916666666666667,24
das_001_outcome_history_dual_history_L28_r2,40,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.023394346237182617,-0.011941751675147438,0.053597376757222995,0.01638015566088655,-0.02398108089010446,1.1859384552901882,0.20833333333333334,24
das_001_outcome_history_dual_history_L28_r2,41,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.020592927932739258,0.040434255048858114,0.08241720067485096,0.024011175715233226,-0.0014767372835281603,1.1548398517118712,0.3333333333333333,24
das_001_outcome_history_dual_history_L28_r2,42,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.018786907196044922,0.027577435182635224,0.19479106076215674,0.04628755070009503,-0.037423610910886675,1.1625507169429148,0.20833333333333334,24
das_001_outcome_history_dual_history_L28_r2,43,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.016443371772766113,-0.03707723258142015,-0.14474773427185725,-0.04748207664304062,0.03879261706938603,1.200576793391648,0.16666666666666666,24
das_001_outcome_history_dual_history_L28_r2,44,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02063310146331787,-0.05006535135255619,-0.10136648133980983,-0.026400227601124118,0.00421474960052651,1.2080712765960295,0.08333333333333333,24
das_001_outcome_history_dual_history_L28_r2,45,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.013900041580200195,-0.05625603102415333,0.0274401199768338,0.008208860819114218,-0.040657900332344,1.211627146634433,0.08333333333333333,24
das_001_outcome_history_dual_history_L28_r2,46,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.021476030349731445,-0.011004901825760305,0.05927917878916204,0.016380155660886606,-0.02398108089010453,1.185389360675531,0.125,24
das_001_outcome_history_dual_history_L28_r2,47,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.015680551528930664,-0.04649736828412676,0.1244185133359316,0.04867660258598607,-0.0818282898945519,1.206017097009933,0.20833333333333334,24
das_001_outcome_history_dual_history_L28_r2,48,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.0222012996673584,0.08728819956003253,0.49159532105413256,0.15474137738715613,-0.13046890773908612,1.1262925906634988,0.3333333333333333,24
das_001_outcome_history_dual_history_L28_r2,49,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.01942586898803711,-0.09577521788193599,-0.0683242088211784,-0.021698534220094254,-0.02721537031156179,1.2340851642950297,0.08333333333333333,24
das_001_outcome_history_dual_history_L28_r2,50,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.020481586456298828,-0.008712295644038193,-0.17298061201356454,-0.045169435147901615,0.051767176140962747,1.1840445732368021,0.16666666666666666,24
das_001_outcome_history_dual_history_L28_r2,51,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02078723907470703,0.03398955581833374,-0.05095284593816798,-0.017574681603832024,0.046183420381937026,1.1587114679711634,0.3333333333333333,24
das_001_outcome_history_dual_history_L28_r2,52,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.016833066940307617,0.0017604499835887077,0.1838941006120348,0.041585857319065195,-0.047660157665465115,1.1778819877941662,0.125,24
das_001_outcome_history_dual_history_L28_r2,53,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.01908707618713379,-0.011941751675147438,0.05359737675722287,0.016380155660886596,-0.023981080890104516,1.1859384552901882,0.20833333333333334,24
das_001_outcome_history_dual_history_L28_r2,54,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02107226848602295,0.09160948811596437,0.144986189647534,0.04628755070009508,0.004243055755779945,1.1236231775061294,0.5,24
das_001_outcome_history_dual_history_L28_r2,55,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.013314247131347656,0.054218020515883314,0.2633346199394414,0.09257510140019015,-0.07484722182177345,1.1465154507694355,0.375,24
das_001_outcome_history_dual_history_L28_r2,56,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.014698266983032227,0.019645680714862723,0.22471900398681524,0.06505675824687264,-0.06414270411798968,1.1672823737946048,0.25,24
das_001_outcome_history_dual_history_L28_r2,57,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.016704559326171875,-0.03196460591270789,0.0213974418908481,0.007554609663594455,-0.024283085004848277,1.1976138103032359,0.20833333333333334,24
das_001_outcome_history_dual_history_L28_r2,58,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02394723892211914,-0.020828405182034437,-0.03422330604885723,-0.0076310200543466085,-0.0016710102732430479,1.1911344002640307,0.08333333333333333,24
das_001_outcome_history_dual_history_L28_r2,59,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.020340919494628906,0.014748568754724745,0.07082492952221123,0.02050400827714876,-0.01308229019660567,1.1701941739148027,0.25,24
das_001_outcome_history_dual_history_L28_r2,60,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.01829540729522705,0.05818255229442404,0.36576695604315707,0.13716669578332408,-0.12595215402381574,1.1441099437922493,0.3333333333333333,24
das_001_outcome_history_dual_history_L28_r2,61,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.014443159103393555,0.007817178754900955,0.13039632457571115,0.039851056588693985,-0.04046362734262903,1.1743032044881092,0.20833333333333334,24
das_001_outcome_history_dual_history_L28_r2,62,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.020938634872436523,0.01058789745502331,-0.02778982402974872,-0.008825545997292001,0.02053132921858943,1.1726624088306326,0.2916666666666667,24
das_001_outcome_history_dual_history_L28_r2,63,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02108311653137207,-0.010683097980481504,0.3606634203921322,0.09319178657836792,-0.11722065070801892,1.1852006903666332,0.125,24
