family,semantic_pairs,rendered_pairs,tasks,O_target_energy,O_rmse,O_recovery,O_star_target_energy,O_star_rmse,O_star_recovery,H_target_energy,H_rmse,H_recovery,E_target_energy,E_rmse,E_recovery,E_target_energy_fraction
same_context_different_raw,40,80,3,91.67803970438874,1.0705024503964757,0.0,0.23368383462762135,0.054046719908291074,0.0,117.84767851964256,1.213711655005229,0.0,117.84767851964256,1.213711655005229,0.0,0.06770037520496981
same_effect_different_cause,80,160,1,0.0127799753293831,0.19746203257488235,-487.1543609112558,1.6182308401293537,0.22135441032576592,-3.8445770534691714,7.3604840275384475,0.1185737999893371,0.6943734462829714,11.60894732836056,0.20152578414200384,0.44025737355416295,0.00666903327869751
same_history_contribution,40,80,4,0.2066790668029948,0.30709596686234997,-35.50410632171677,33.716855409711556,0.7379713399858383,-0.292176727687673,0.01908229602929288,0.31480711283741003,-414.4783811796812,0.09401674915326923,0.3274804546184042,-90.25475970860879,5.401013641661985e-05
same_history_different_evidence,40,80,6,0.3928409655042855,2.702612348137917,-1486.444364654045,2.367977010724578,2.7259525951447054,-250.04357068745014,0.006490182837866586,2.7169810826483256,-90991.64397174279,1610.0816893137903,2.0329368033467414,0.7946523049690448,0.9249493570552336
same_raw_different_context,40,80,3,0.0,0.31930099436112,,81.29557424659652,1.25519438399203,-0.5504046376016263,0.8675975347555815,0.2751103335048991,-5.978876040490263,0.8675975347555815,0.2751103335048991,-5.978876040490263,0.00049841184287792
same_total_evidence,40,80,7,93.47108776931836,1.3277269958629219,-0.5087950874339424,93.36935794872969,1.3019391863362753,-0.4523356974126209,113.8064645758046,1.4442718655792395,-0.46629366230023894,0.22422699872857516,0.717568714783855,-182.70842524983934,0.00012881248180445594
