architecture,variant,task_family,parameter,mu,ontology_effect,random_effect,estimate
latent_context,M3,information_sampling,intercept,0.40345712910827114,0.0,0.10341512629201516,0.5068722554002862
latent_context,M3,information_sampling,factor_continuation_value,1.681146119220954,0.0,-1.0119631275929672,0.6691829916279868
latent_context,M3,information_sampling,factor_continuation_value__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_disengagement_value,-1.3975861187181324,0.0,1.799927394410804,0.40234127569267164
latent_context,M3,information_sampling,factor_disengagement_value__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_continuation_cost,-1.3021349265195212,0.0,-0.5968608011736617,-1.8989957276931828
latent_context,M3,information_sampling,factor_continuation_cost__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_progress_evidence,1.1922630501490492,0.0,-1.5077575662300242,-0.315494516080975
latent_context,M3,information_sampling,factor_progress_evidence__available,-0.10003642105793892,0.0,0.0666269980990927,-0.03340942295884622
latent_context,M3,information_sampling,factor_success_evidence,2.1951952611589793,0.0,-2.1301876852640604,0.0650075758949189
latent_context,M3,information_sampling,factor_success_evidence__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_uncertainty,0.32127935502510463,0.0,-0.012106621894440643,0.309172733130664
latent_context,M3,information_sampling,factor_uncertainty__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_prior_investment,-0.36417524231052106,0.0,-0.06921976709904257,-0.43339500940956366
latent_context,M3,information_sampling,factor_prior_investment__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_controllability,0.2908613113974964,0.0,-0.0012618385062284094,0.289599472891268
latent_context,M3,information_sampling,factor_controllability__available,-0.8296003989818481,0.0,-0.12215647570670925,-0.9517568746885574
latent_context,M3,information_sampling,factor_environmental_stability,0.08030883520138948,0.0,-0.3764519512643075,-0.29614311606291804
latent_context,M3,information_sampling,factor_environmental_stability__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,factor_goal_continuity,0.17520869358784363,0.0,0.09008681032467551,0.26529550391251916
latent_context,M3,information_sampling,factor_goal_continuity__available,0.0,0.0,0.0,0.0
latent_context,M3,information_sampling,context_relevant_outcome_kernel,0.7514880591518369,0.0,-0.9828560210941995,-0.23136796194236253
latent_context,M3,information_sampling,context_relevant_outcome_kernel__available,-0.05636139204598461,0.0,-0.06056978552376699,-0.1169311775697516
latent_context,M3,information_sampling,context_relevant_outcome_kernel*factor_goal_continuity,0.020013857404938877,0.0,-0.22805660902586855,-0.20804275162092967
latent_context,M3,information_sampling,context_relevant_outcome_kernel*factor_goal_continuity__available,-0.05636139204591956,0.0,-0.0605697855237634,-0.11693117756968296
latent_context,M3,information_sampling,context_relevant_outcome_kernel*factor_environmental_stability,0.015785336166582394,0.0,0.016121758644958684,0.03190709481154108
latent_context,M3,information_sampling,context_relevant_outcome_kernel*factor_environmental_stability__available,-0.056361392045919556,0.0,-0.06056978552376338,-0.11693117756968294
latent_context,M3,information_sampling,response_mapping,0.025714067070993055,0.0,0.9727713022849657,0.9984853693559588
latent_context,M3,information_sampling,response_mapping__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,intercept,0.40345712910827114,0.0,0.5370613729339425,0.9405185020422137
latent_context,M3,solvability,factor_continuation_value,1.681146119220954,0.0,0.2693052585983195,1.9504513778192736
latent_context,M3,solvability,factor_continuation_value__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_disengagement_value,-1.3975861187181324,0.0,-0.508404658867197,-1.9059907775853295
latent_context,M3,solvability,factor_disengagement_value__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_continuation_cost,-1.3021349265195212,0.0,-0.27164399372349574,-1.573778920243017
latent_context,M3,solvability,factor_continuation_cost__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_progress_evidence,1.1922630501490492,0.0,1.2105933441929206,2.4028563943419696
latent_context,M3,solvability,factor_progress_evidence__available,-0.10003642105793892,0.0,0.3460111528797189,0.24597473182177998
latent_context,M3,solvability,factor_success_evidence,2.1951952611589793,0.0,0.8552016216340897,3.050396882793069
latent_context,M3,solvability,factor_success_evidence__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_uncertainty,0.32127935502510463,0.0,-0.12491141469802822,0.1963679403270764
latent_context,M3,solvability,factor_uncertainty__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_prior_investment,-0.36417524231052106,0.0,-0.2215534297837143,-0.5857286720942354
latent_context,M3,solvability,factor_prior_investment__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_controllability,0.2908613113974964,0.0,0.1623151772215211,0.4531764886190175
latent_context,M3,solvability,factor_controllability__available,-0.8296003989818481,0.0,0.4546649646461909,-0.37493543433565724
latent_context,M3,solvability,factor_environmental_stability,0.08030883520138948,0.0,-0.11459199413166572,-0.03428315893027624
latent_context,M3,solvability,factor_environmental_stability__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_goal_continuity,0.17520869358784363,0.0,0.2612983461252136,0.4365070397130572
latent_context,M3,solvability,factor_goal_continuity__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,context_relevant_outcome_kernel,0.7514880591518369,0.0,0.29537635421216873,1.0468644133640057
latent_context,M3,solvability,context_relevant_outcome_kernel__available,-0.05636139204598461,0.0,-0.12570819327832813,-0.18206958532431275
latent_context,M3,solvability,context_relevant_outcome_kernel*factor_goal_continuity,0.020013857404938877,0.0,-0.052882573827927215,-0.03286871642298834
latent_context,M3,solvability,context_relevant_outcome_kernel*factor_goal_continuity__available,-0.05636139204591956,0.0,-0.12570819327832972,-0.18206958532424927
latent_context,M3,solvability,context_relevant_outcome_kernel*factor_environmental_stability,0.015785336166582394,0.0,-0.1308403058167359,-0.1150549696501535
