interaction,heldout_r2_gain,residual_mse,coefficient,families,feature_names
history_outcome_kernel*factor_goal_continuity,-4.504718923104001e-05,0.5086919908568118,-0.00461246504583845,7,history_outcome_kernel*factor_goal_continuity;history_outcome_kernel*factor_goal_continuity__available
factor_continuation_cost*factor_progress_evidence,-0.00010520646380496324,0.508722592019467,0.002118679862966252,5,factor_continuation_cost*factor_progress_evidence;factor_continuation_cost*factor_progress_evidence__available
history_action_kernel*factor_environmental_stability,-0.0004076451657737401,0.5088764332347693,-0.005077479282006955,7,history_action_kernel*factor_environmental_stability;history_action_kernel*factor_environmental_stability__available
factor_prior_investment*factor_goal_continuity,-0.0005088167805520349,0.5089278961066513,0.013992238389228407,7,factor_prior_investment*factor_goal_continuity;factor_prior_investment*factor_goal_continuity__available
history_action_1*factor_progress_evidence,-0.0008888814116569943,0.5091212232316589,-0.0051595764278790915,5,history_action_1*factor_progress_evidence;history_action_1*factor_progress_evidence__available
history_outcome_1*factor_progress_evidence,-0.00152501247178094,0.5094448034307006,0.002446974317853465,5,history_outcome_1*factor_progress_evidence;history_outcome_1*factor_progress_evidence__available
