theory,split,random_index,global_cfr,rank,layer
dual_history,neural_test,49,-0.08266362205358813,8,16
dual_history,neural_task_holdout,50,-0.04006293929335292,8,16
dual_history,neural_test,50,-0.09454549731540207,8,16
dual_history,neural_task_holdout,51,-0.21513086600714515,8,16
dual_history,neural_test,51,-0.2533329174561547,8,16
dual_history,neural_task_holdout,52,-0.06095938806789647,8,16
dual_history,neural_test,52,-0.20679790439409151,8,16
dual_history,neural_task_holdout,53,-0.14261984960166063,8,16
dual_history,neural_test,53,-0.1307086345939794,8,16
dual_history,neural_task_holdout,54,0.007009157164942992,8,16
dual_history,neural_test,54,-0.2251655145392284,8,16
dual_history,neural_task_holdout,55,0.030562542929791547,8,16
dual_history,neural_test,55,-0.15226462309498667,8,16
dual_history,neural_task_holdout,56,-0.054764143594229875,8,16
dual_history,neural_test,56,-0.16649146539581228,8,16
dual_history,neural_task_holdout,57,-0.0059995639456438266,8,16
dual_history,neural_test,57,-0.1920058445635704,8,16
dual_history,neural_task_holdout,58,-0.021032806256066294,8,16
dual_history,neural_test,58,0.018980570854137402,8,16
dual_history,neural_task_holdout,59,0.008514433345330086,8,16
dual_history,neural_test,59,-0.08155901739600768,8,16
dual_history,neural_task_holdout,60,-0.01603246322344032,8,16
dual_history,neural_test,60,-0.17966914061468198,8,16
dual_history,neural_task_holdout,61,-0.15231025382633057,8,16
dual_history,neural_test,61,-0.1796691406146822,8,16
dual_history,neural_task_holdout,62,-0.036227919871408165,8,16
dual_history,neural_test,62,-0.20243104395669187,8,16
dual_history,neural_task_holdout,63,-0.004734176075889662,8,16
dual_history,neural_test,63,-0.32344836381568287,8,16
dual_history,neural_task_holdout,64,0.01977605473663535,8,16
dual_history,neural_test,64,0.02490264007377907,8,16
dual_history,neural_task_holdout,65,-0.0006214699057023321,8,16
dual_history,neural_test,65,-0.11031851786424096,8,16
dual_history,neural_task_holdout,66,-0.16302997595940005,8,16
dual_history,neural_test,66,-0.1359817659362319,8,16
dual_history,neural_task_holdout,67,-0.03430564681425485,8,16
dual_history,neural_test,67,0.0701769666044072,8,16
dual_history,neural_task_holdout,68,-0.1199688601065998,8,16
dual_history,neural_test,68,-0.07777662672614372,8,16
dual_history,neural_task_holdout,69,0.10411018002509387,8,16
dual_history,neural_test,69,0.004884488264116582,8,16
dual_history,neural_task_holdout,70,-0.006626861670364637,8,16
dual_history,neural_test,70,-0.18819251494275235,8,16
dual_history,neural_task_holdout,71,-0.21106252553382032,8,16
dual_history,neural_test,71,-0.18941713127782456,8,16
dual_history,neural_task_holdout,72,-0.06951362381910542,8,16
dual_history,neural_test,72,-0.10340502043019462,8,16
dual_history,neural_task_holdout,73,-0.002304230308780797,8,16
dual_history,neural_test,73,-0.13508099848855482,8,16
dual_history,neural_task_holdout,74,-0.15495754612218238,8,16
dual_history,neural_test,74,-0.2913096451663628,8,16
dual_history,neural_task_holdout,75,0.057368563131534045,8,16
dual_history,neural_test,75,-0.18142352124276884,8,16
dual_history,neural_task_holdout,76,0.017003956195315695,8,16
dual_history,neural_test,76,-0.1447807305715587,8,16
dual_history,neural_task_holdout,77,-0.10159738190074652,8,16
dual_history,neural_test,77,-0.007853670674464741,8,16
dual_history,neural_task_holdout,78,-0.12113734971531054,8,16
dual_history,neural_test,78,-0.27494473663012564,8,16
dual_history,neural_task_holdout,79,-0.12583905782851157,8,16
dual_history,neural_test,79,-0.16972400144170474,8,16
dual_history,neural_task_holdout,80,-0.048865239833044916,8,16
dual_history,neural_test,80,-0.17192385156044,8,16
dual_history,neural_task_holdout,81,-0.10656644108052493,8,16
dual_history,neural_test,81,-0.0004323939406469801,8,16
dual_history,neural_task_holdout,82,-0.037940754615109595,8,16
dual_history,neural_test,82,-0.035061039684324946,8,16
dual_history,neural_task_holdout,83,-0.1216916183502843,8,16
dual_history,neural_test,83,-0.14815324890371429,8,16
dual_history,neural_task_holdout,84,-0.19971410195677652,8,16
dual_history,neural_test,84,-0.0907631066455381,8,16
dual_history,neural_task_holdout,85,0.002643000170234333,8,16
dual_history,neural_test,85,-0.09051478566472482,8,16
dual_history,neural_task_holdout,86,0.10111073180817876,8,16
dual_history,neural_test,86,0.005132809244929537,8,16
dual_history,neural_task_holdout,87,0.0008317974407179296,8,16
dual_history,neural_test,87,0.13220255777495526,8,16
dual_history,neural_task_holdout,88,-0.187754584849948,8,16
dual_history,neural_test,88,-0.06409963904928984,8,16
dual_history,neural_task_holdout,89,-0.034576519753612756,8,16
dual_history,neural_test,89,-0.0069387094503454705,8,16
dual_history,neural_task_holdout,90,-0.09139438676948286,8,16
dual_history,neural_test,90,-0.33396389807804217,8,16
dual_history,neural_task_holdout,91,0.03395425795938012,8,16
dual_history,neural_test,91,0.02561625723775318,8,16
dual_history,neural_task_holdout,92,-0.09441956267353557,8,16
dual_history,neural_test,92,-0.21036882331878348,8,16
dual_history,neural_task_holdout,93,-0.13079356350314852,8,16
dual_history,neural_test,93,-0.23394944273098783,8,16
dual_history,neural_task_holdout,94,-0.06874806659700461,8,16
dual_history,neural_test,94,-0.03860918405152991,8,16
dual_history,neural_task_holdout,95,0.054952436135981886,8,16
dual_history,neural_test,95,-0.16853328647729904,8,16
dual_history,neural_task_holdout,96,-0.16453120946662647,8,16
dual_history,neural_test,96,0.05667948751391505,8,16
dual_history,neural_task_holdout,97,-0.17899031861843007,8,16
dual_history,neural_test,97,-0.1687816074581121,8,16
dual_history,neural_task_holdout,98,-0.31392729001554387,8,16
dual_history,neural_test,98,-0.30874159075360774,8,16
dual_history,neural_task_holdout,99,-0.11804781585182988,8,16
dual_history,neural_test,99,-0.15474022695400813,8,16
dual_history,neural_task_holdout,100,-0.012303261052311498,8,16
dual_history,neural_test,100,-0.23284946946333118,8,16
dual_history,neural_task_holdout,101,-0.08548965076271653,8,16
dual_history,neural_test,101,-0.15464398180008354,8,16
dual_history,neural_task_holdout,102,-0.06216643595772875,8,16
dual_history,neural_test,102,-0.036409333932794885,8,16
dual_history,neural_task_holdout,103,-0.08013213586370949,8,16
dual_history,neural_test,103,-0.057141102906431485,8,16
dual_history,neural_task_holdout,104,0.10476346647951573,8,16
dual_history,neural_test,104,-0.22096546987492172,8,16
dual_history,neural_task_holdout,105,-0.05879928817952362,8,16
dual_history,neural_test,105,-0.12815536458821075,8,16
dual_history,neural_task_holdout,106,-0.1547790430561382,8,16
dual_history,neural_test,106,-0.26458127819465505,8,16
dual_history,neural_task_holdout,107,-0.10460322112411302,8,16
dual_history,neural_test,107,-0.13830184782133337,8,16
dual_history,neural_task_holdout,108,-0.01724467580232658,8,16
dual_history,neural_test,108,-0.03569872211420577,8,16
dual_history,neural_task_holdout,109,-0.1123059234904924,8,16
dual_history,neural_test,109,0.04403757372925832,8,16
dual_history,neural_task_holdout,110,-0.14911615446381465,8,16
dual_history,neural_test,110,-0.3360902776003396,8,16
