theory,split,endpoint_id,metric_id,selected_global_cfr,random_mean_global_cfr,random_max_global_cfr,finite_sample_random_p,named_control_global_cfr,response_mapping_cfr,response_mapping_cfr_gap,shuffled_source_status,shuffled_target_status,passes_random_control,passes_named_controls,passes_response_mapping_control
latent_context,neural_task_holdout,cognitive_counterfactual_recovery,global_cfr_v1,-0.014981347829789105,-0.04766367245313849,0.02456423881733627,0.11177644710578842,"{""output_readout_direction"": -0.04787826324581146, ""pca_variance_subspace"": -0.00149277965070449, ""predictive_ridge_direction"": -0.05829878680541589, ""shuffled_source_base"": -0.011927804331717473}","{""continue_x"": 0.014341476484163507, ""continue_y"": -0.044304172143741605}",0.05864564862790511,informative_control,informative_control,False,False,False
latent_context,neural_test,cognitive_counterfactual_recovery,global_cfr_v1,0.3900876596104764,0.01636426303946842,0.08078283263196928,0.001996007984031936,"{""output_readout_direction"": -0.017262261216492325, ""pca_variance_subspace"": 0.005711634531114895, ""predictive_ridge_direction"": 0.03153418278725728, ""shuffled_source_base"": 0.13237454564582718}","{""continue_x"": 0.4182157534189719, ""continue_y"": 0.3619595658019811}",0.056256187616990805,informative_control,informative_control,True,True,True
