candidate_id,theory,target_variable,layer,relative_depth,rank,training_loss,basis_path,basis_sha256,global_cfr,correlation,slope,intercept,rmse,sign_accuracy,mean_cfr,median_cfr,fraction_behavioral_effect_recovered,examples,thresholded_cfr_threshold,thresholded_cfr_retained,thresholded_cfr_fraction_retained,thresholded_cfr_median,thresholded_cfr_q25,thresholded_cfr_q75
latent_context__L12__rank2,latent_context,contextual_outcome_history,12,0.25,2,3.270336630443732,mechanism/candidates/latent_context__L12__rank2.safetensors,5b6c51f1890d53c269b5a45144a498fa72d943ee9ba6c7652330680729039830,0.015154839138611265,-0.002992193965838865,-0.004429499471353153,0.29145190028242585,1.6143888198810021,0.4444444444444444,0.005394204628917715,5.975399008928406e-09,0.0,18,0.1,18,1.0,5.975399008928406e-09,1.7115605877027207e-09,0.18305765250312217
latent_context__L12__rank8,latent_context,contextual_outcome_history,12,0.25,8,3.8522997218701573,mechanism/candidates/latent_context__L12__rank8.safetensors,5557c2a00e9e13e34c3c57fafc31d5f171662982545c6dded5e5fb9cee3ae5bc,-0.42953046244508397,-0.0053646875880239125,-0.014385611739832686,0.5392169745860393,1.9450056660135322,0.5,-0.5108108772437965,1.8768843312866323e-08,0.028410931939831182,18,0.1,18,1.0,1.8768843312866323e-08,2.244577662624536e-09,0.1830576525031222
latent_context__L24__rank2,latent_context,contextual_outcome_history,24,0.5,2,2.1023940607014486,mechanism/candidates/latent_context__L24__rank2.safetensors,5bb4fb6172495f507a320736e538b3c1aa0b821ed6c83e69cf108d0cba3e49fd,0.27284044406598307,0.048987537202094866,0.08457428969291539,0.5935668983715511,1.3871998127612182,1.0,0.3132713763841006,0.3726576673431913,0.22911255451239776,18,0.1,18,1.0,0.3726576673431913,0.27696434359028965,0.5614211915916796
latent_context__L24__rank8,latent_context,contextual_outcome_history,24,0.5,8,1.6181845127799332,mechanism/candidates/latent_context__L24__rank8.safetensors,708b402f72e09ad54fea5329b7f0e63305f4462770c2687542b559c41c95dc0a,0.05873661104986949,0.06670268829248327,0.16761506119292552,0.9026255423538782,1.5782643511728423,1.0,0.03735280029890878,0.5926911971869887,0.5369490448946179,18,0.1,18,1.0,0.5926911971869887,0.411364528489958,0.8743169859147717
latent_context__L36__rank2,latent_context,contextual_outcome_history,36,0.75,2,6.503718937925037,mechanism/candidates/latent_context__L36__rank2.safetensors,09a0d9d28f96735f61a95376e180d44f499563d042ee3e977a996f1c0ff9fab1,-1.8533273690147904,-0.2764644224878326,-1.1998215026444232,3.1605460360264908,2.7478939298223075,0.6666666666666666,-4.034151052813228,0.11322348961370304,0.8283911528568413,18,0.1,18,1.0,0.11322348961370304,-1.4626724543612135,0.9755915505813659
latent_context__L36__rank8,latent_context,contextual_outcome_history,36,0.75,8,12.259031352699903,mechanism/candidates/latent_context__L36__rank8.safetensors,9c3e8b9e153227367ffc75d1f73b118b6b3eb90f243b292c21389450b8c1e1a7,-1.1064447667210477,-0.02476211649347843,-0.09018906335691089,2.4868494012785747,2.361017475522533,0.8888888888888888,-3.985329716478329,-0.027254282474857228,1.4438736101324803,18,0.1,18,1.0,-0.027254282474857228,-3.808316638422424,0.824974764286448
latent_context__L43__rank2,latent_context,contextual_outcome_history,43,0.9,2,15.692996052385004,mechanism/candidates/latent_context__L43__rank2.safetensors,00e27ee26a3d45beb4ef66413d5ff949a53ad6102ccac72d00ebe16c83a37f51,-0.8736298528428681,0.04241039773073372,0.15815223805462275,1.1205613081069676,2.2267223199347286,0.7777777777777778,-3.4678383066961094,-0.22584787721072663,0.9173623570884553,18,0.1,18,1.0,-0.22584787721072663,-0.7680110072675111,0.8767864280022016
latent_context__L43__rank8,latent_context,contextual_outcome_history,43,0.9,8,27.47109125645521,mechanism/candidates/latent_context__L43__rank8.safetensors,83fa1a392f8bd740da0c918be9de8702feebcd4367d476f62f6ae6ecb5dbb892,-0.03206755731096056,-0.15388293185280352,-0.36828586561868437,2.5341410615406663,1.6526398734317795,0.9444444444444444,-0.5040903246402882,0.025806432993750683,1.6072642371669388,18,0.1,18,1.0,0.025806432993750683,-0.2801250748008596,0.8088820377809347
