job_index,contrast_family,random_index,control_role,abstraction,layer,rank,row_set_sha256,global_cfr,correlation,slope,intercept,rmse,sign_accuracy
3,same_history_different_evidence,21,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.012499999999999999,0.08838834764831845,0.5
3,same_history_different_evidence,21,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.012499999999999999,0.08838834764831845,0.5
3,same_history_different_evidence,21,random_subspace,H,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.012499999999999999,0.08838834764831831,0.3
3,same_history_different_evidence,21,random_subspace,E,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,-0.015027189902730331,-0.46656947481584354,-0.008181112337166912,-0.020833333333333322,5.131156256075628,0.1
3,same_history_different_evidence,22,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.024999999999999998,0.05590169943749474,0.8
3,same_history_different_evidence,22,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.024999999999999998,0.05590169943749474,0.8
3,same_history_different_evidence,22,random_subspace,H,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.024999999999999998,0.05590169943749484,0.4
3,same_history_different_evidence,22,random_subspace,E,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,-0.0001204750783319053,0.10206207261596578,0.0010226390421458635,0.026041666666666657,5.093338750433453,0.1
3,same_history_different_evidence,23,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.012499999999999999,0.06846531968814576,0.7
3,same_history_different_evidence,23,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.012499999999999999,0.06846531968814576,0.7
3,same_history_different_evidence,23,random_subspace,H,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.012499999999999999,0.06846531968814584,0.6
3,same_history_different_evidence,23,random_subspace,E,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,0.0047279547848024794,0.22742941307367112,0.003067917126437591,0.015624999999999993,5.080977890865891,0.2
3,same_history_different_evidence,24,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.03749999999999999,0.10458250331675945,0.6
3,same_history_different_evidence,24,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.03749999999999999,0.10458250331675945,0.6
3,same_history_different_evidence,24,random_subspace,H,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.03749999999999999,0.10458250331675924,0.3
3,same_history_different_evidence,24,random_subspace,E,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,0.014304339432738677,0.470437536140385,0.009203751379312779,0.046874999999999986,5.056474535589988,0.3
3,same_history_different_evidence,25,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.037500000000000006,0.15309310892394862,0.3
3,same_history_different_evidence,25,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.037500000000000006,0.15309310892394862,0.3
3,same_history_different_evidence,25,random_subspace,H,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.037500000000000006,0.15309310892394887,0.1
3,same_history_different_evidence,25,random_subspace,E,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,0.043274443533211415,0.7219948723811555,0.02147541988506314,-0.015625000000000017,4.98161418958513,0.7
3,same_history_different_evidence,26,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.09999999999999999,0.125,0.3
3,same_history_different_evidence,26,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.09999999999999999,0.125,0.3
3,same_history_different_evidence,26,random_subspace,H,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.09999999999999999,0.125,0.1
3,same_history_different_evidence,26,random_subspace,E,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,0.009214959412940149,0.06804138174397718,0.0010226390421458624,-0.0989583333333333,5.069511616346194,0.4
3,same_history_different_evidence,27,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.049999999999999996,0.1479019945774904,0.5
3,same_history_different_evidence,27,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.049999999999999996,0.1479019945774904,0.5
3,same_history_different_evidence,27,random_subspace,H,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.049999999999999996,0.14790199457749031,0.2
3,same_history_different_evidence,27,random_subspace,E,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,0.038426013670077364,0.6599120175960898,0.018407502758625554,-0.031249999999999993,4.994220983604443,0.5
3,same_history_different_evidence,28,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.024999999999999988,0.125,0.3
3,same_history_different_evidence,28,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.024999999999999988,0.125,0.3
3,same_history_different_evidence,28,random_subspace,H,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.024999999999999988,0.12500000000000025,0.0
3,same_history_different_evidence,28,random_subspace,E,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,-0.0006023753916601926,-0.04166666666666666,-0.0010226390421458635,-0.02604166666666665,5.094565695588488,0.3
3,same_history_different_evidence,29,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.03749999999999999,0.08838834764831845,0.5
3,same_history_different_evidence,29,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.03749999999999999,0.08838834764831845,0.5
3,same_history_different_evidence,29,random_subspace,H,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.03749999999999999,0.08838834764831825,0.5
3,same_history_different_evidence,29,random_subspace,E,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,-0.005209855098130101,-0.25503068522533534,-0.004090556168583457,-0.04166666666666666,5.106281712348627,0.2
3,same_history_different_evidence,30,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.11249999999999998,0.13110110602126895,0.2
3,same_history_different_evidence,30,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.11249999999999998,0.13110110602126895,0.2
3,same_history_different_evidence,30,random_subspace,H,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.11249999999999998,0.13110110602126904,0.2
3,same_history_different_evidence,30,random_subspace,E,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,0.004246054471474081,0.5306686305052324,0.007158473295021049,0.1197916666666666,5.082207820176976,0.4
3,same_history_different_evidence,31,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.062499999999999986,0.16298006013006622,0.2
3,same_history_different_evidence,31,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.062499999999999986,0.16298006013006622,0.2
3,same_history_different_evidence,31,random_subspace,H,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.062499999999999986,0.16298006013006658,0.1
3,same_history_different_evidence,31,random_subspace,E,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,-0.0059327055681221985,-0.1695158759052026,-0.005113195210729324,-0.06770833333333331,5.108117356312992,0.4
3,same_history_different_evidence,32,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.07500000000000001,0.125,0.3
3,same_history_different_evidence,32,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.07500000000000001,0.125,0.3
3,same_history_different_evidence,32,random_subspace,H,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,-0.07500000000000001,0.12499999999999982,0.5
3,same_history_different_evidence,32,random_subspace,E,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,0.019032294217540602,0.35721725415588007,0.007158473295021049,-0.06770833333333334,5.044333100606162,0.5
3,same_history_different_evidence,33,random_subspace,O,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.024999999999999988,0.09682458365518543,0.4
3,same_history_different_evidence,33,random_subspace,O_star,28,2,f7c377f3091f605209cf07291fa01188c38b77ed4927713f7d512f98b0443a36,,,0.0,0.024999999999999988,0.09682458365518543,0.4
