job_index,contrast_family,random_index,control_role,abstraction,layer,rank,row_set_sha256,global_cfr,correlation,slope,intercept,rmse,sign_accuracy
0,same_raw_different_context,4,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-20.934772101636455,-0.1516196087157892,-0.6689092473595649,-0.0104166666666666,0.072933680517748,0.1
0,same_raw_different_context,5,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0124999999999999,0.0395284707521047,0.9
0,same_raw_different_context,5,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0316848461771201,-0.2719095992705048,-0.0125176055471008,0.0107700858045521,0.8392087071500536,0.0
0,same_raw_different_context,5,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-4.837747775661671,0.2721655269759045,0.6689092473595177,0.0104166666666667,0.0376256689962817,0.1
0,same_raw_different_context,5,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-4.837747775661671,0.2721655269759045,0.6689092473595177,0.0104166666666667,0.0376256689962817,0.1
0,same_raw_different_context,6,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,-0.0124999999999999,0.0684653196881457,0.7
0,same_raw_different_context,6,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,0.0225292399379729,0.151477034970369,0.0125176055471009,-0.0107700858045521,0.816861340743992,0.2
0,same_raw_different_context,6,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-20.934772101636483,-0.1516196087157919,-0.6689092473595767,-0.0104166666666665,0.072933680517748,0.1
0,same_raw_different_context,6,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-20.934772101636483,-0.1516196087157919,-0.6689092473595767,-0.0104166666666665,0.072933680517748,0.1
0,same_raw_different_context,7,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0,0.0559016994374947,0.8
