theory,split,n,global_cfr,correlation,slope,intercept,rmse,sign_accuracy,mean_cfr,median_cfr,fraction_behavioral_effect_recovered,examples,thresholded_cfr_threshold,thresholded_cfr_retained,thresholded_cfr_fraction_retained,thresholded_cfr_median,thresholded_cfr_q25,thresholded_cfr_q75
dual_history,mech_pair_test,128,-0.1683439628940826,0.8821926606435005,1.5776748436470338,0.2436644403496239,0.389733752876501,0.984375,-1.4491862281180095,0.19877336027261733,1.7525171826773873,128,0.1,128,1.0,0.19877336027261733,-2.594029828580606,0.8329273193858463
dual_history,mech_task_holdout,96,-0.3928047463626356,0.8061966097671456,1.1414178850898684,0.1896511644172851,0.24908488515969918,0.7291666666666666,-10.187879556484182,-0.8584827855500907,1.4526395074268277,96,0.1,64,0.6666666666666666,0.4153744384802797,-1.6216553245408218,0.8363964885092376
latent_context,mech_pair_test,96,-1.3458126610462724,0.43095944706811673,0.21095173711715798,0.4343273861600397,0.6559809916494407,0.4791666666666667,-1.56602986919218,-1.046548086853647,0.0,96,0.1,96,1.0,-1.046548086853647,-2.703418030201067,7.163662671394455e-08
latent_context,mech_task_holdout,96,0.20392301626360343,0.787977308979916,0.7868709576219777,0.1700827944108864,0.26169778741239524,0.7083333333333334,-12.336986994789813,5.952939205333685e-05,0.7111335898839811,96,0.1,76,0.7916666666666666,0.47704869683209844,-0.32597681216830793,0.8164763565282736
outcome_history,mech_pair_test,128,-0.42998445895410264,0.8734199486571488,1.6731662346657612,0.2411782296430985,0.40237054622271834,0.984375,-2.137133458483585,-0.03412555968821768,1.996262973742878,128,0.1,128,1.0,-0.03412555968821768,-4.336106500241429,0.8425516921887295
outcome_history,mech_task_holdout,96,-0.402313279154511,0.8067949536022144,1.1477228417262229,0.1894032755394497,0.24865368511198765,0.7291666666666666,-11.613002959565042,-0.8626063615722689,1.4657032246815418,96,0.1,64,0.6666666666666666,0.40430456680361215,-1.6984860297430608,0.8286736106691078
